excellent fantastic product excellent build qualityheats very quickly the iron is very smooth and can also solder many small components easily good value for money highly recommended go for it,positive
just wow! nice quality complete soldering kit with electricity tester for home use handy and easy to use atleast to complete all electric work at home good to use safe to operate,positive
terrific purchase i got this kit for my dad as he likes doing minor fixing himself at home he was so happy abt this kit he said the quality of the wire is good and there are a lot of items for this price so its a happy purchase to me,positive
terrific purchase it has got amazing build quality and works perfectly for our needgood part is we get a tester and extra pointed bit toogets heated very fast and efficiently,positive
must buy! it is best quality productheat up quickly and work wellits available of very reasonable pricei recommend to buyi loved it,positive
wonderful its a good soldering gun the quality is excellent its working fine it comes with everything you need including solder wire flux tester stand and so on making it a comprehensive kit for beginners it heats up quickly and performs admirably 25 w is sufficient for my needs very simple and secure to use,positive
mind-blowing purchase this set is great for beginners and home use i received it before the delivery deadline and it was properly packed each item is individually packed after receiving i opened and checked each item of this set and everything thing was in perfectly working condition this set contains all the product what a beginner needs,positive
terrific purchase very good soldering ironit have 8 product as mentioned in the imagequality is superb and working is perfect very useful for home and must buy for best,positive
wonderful wonderful amazing art work product very useful helpful for diy projects and each item of the product multifunctionaly useful in lots of crafts thanks for the product flipkart,positive
great product this set is great for beginners and home use i received it before the delivery deadline and it was properly packed each item is individually packed after receiving i opened and checked each item of this set and everything thing was in perfectly working condition,positive
terrific purchase its a good quality soldering iron it heats up quickly and perform a smooth soldering easy to use its small size makes it portable line tester is also given with it 8 items in such a less price makes it value for money product,positive
super! for soldering purpose it is very useful to me the rod heating quickly and cream also easily stiching given wire also very strong and quality one a spare also provided inside the box for checking current screw driver working fine easy to work with it and easily to soldering with it no need to gap quickly heating rod,positive
awesome full set components of soldering in affordable rates and perfect for one individual needs best product and great price,positive
mind-blowing purchase good product i am very impressed with the product final finishing quality worth for the money spent its good soldering package for beginners,positive
excellent good productthis is a very good product and useful for join electronic items part and at home with in 2 minutesbuilt quality very good i am happy buy this product,positive
best in the market! soldering iron is really goodit takes hardly few seconds to heatup and the soldering lead turn into liquid in smoking hotthe moment touched by the soldering iron all the accessories in the collection are worthy for the money and good quality lead wire snipper desolder wick and soldering paste are serve their purpose to the bestso good go for it,positive
highly recommended awesome quality product soldering iron is made up of excellent quality total eight tools is provided inside the box which is quite good best in this price segment,positive
highly recommended complete soldering kit received in the pack with a good quality and protective stand heating quickly and working fine there are two types of soldering nozzle given both are good soldering paste and removal strip is also with the good quality,positive
wonderful easy to use inbuilt quality is awesomeall supporting accessories make my work easytotally useful kit,positive
awesome i have bought this product just today for my personal use to do small repair jobs at home i tried it today as soon as it was delivered to me and found that it starts heating instantly and reaches the desired level within about 45 minutesits very easy to use for a beginner just plug it in and get ready to do your job within minutesits too early for me to talk about its durability thoughso as of now its definitely value for money,positive
simply awesome this is the really very good product it takes few seconds to heatup properly worth for the money and good quality,positive
terrific purchase good package for beginners at nominal cost i got this on thie next day of order the packing was good and everything inside was in perfect conditionthe kit is quite useful for desoldering and resoldering where dry solder causes issues with household remote controls,positive
brilliant soldering iron is really goodit takes hardly few seconds to heatupand the soldering lead turn into liquid in smoking hotthe moment touched by the soldering iron all the accessories in the collection are worthy for the money and good quality lead wire snipper desolder wick and soldering paste are serve their purpose to the best,positive
wonderful on receiving i have checked product is same what showed in picture soldering rod working fine and for beginners this is value for money give 5 mins time after soldering to cool it self and after than your soldering will be fixed and wire will not move i order for my son science project of school and it satisfied my need,positive
worth every penny all products are in good working condition and very helpful for meprice is very reasonable and i liked it very much,positive
worth every penny very nice product great quality full set affordable priceall components are good and well packed easy to use quick heat,positive
wonderful soldering iron is really goodit takes hardly few seconds to heatupand the soldering lead turn into liquid in smoking hotthe moment touched by the soldering iron all the accessories in the collection are worthy for the money and good quality lead wire snipper desolder wick and soldering paste are serve their purpose to the best anywayso farso good go for it,positive
awesome delivery was fast all the components are good and well packed i used it once by now and it worked fine,positive
wonderful as a kit it is really good for beginners as it has all the accessories neededthis product to do a quick soldering work at home really good value for money,positive
excellent soldering iron is really goodit takes hardly few seconds to heatupand the soldering lead turn into liquid in smoking hotthe moment touched by the soldering iron all the accessories in the collection are worthy for the money and good quality,positive
super! it is a very useful product it is provide 8in1 item soldering iron rode is very strong and powerful it is easy to use it is easy to handle it is also easy to carry that is a great product,positive
terrific purchase very good combo package has good quality flux soldering iron and you also get a tester along with it really useful in household appliances toys etc very good price,positive
brilliant looks high quality and works like it too i ordered this set as a part of general household toolkit and turns out it is a good buy for that the soldering iron heats and maintains heat precisely and can be used while working with pcbs or other wiring in general also the sharp tip attachment is good for working on smaller devices like mobiles also to mention the tester and tweezer come in handy too so all in all its a nice package at a good price,positive
terrific purchase great product every accessory is helpful it comes with all the required things for soldiering the build quality is great and overall its a great package at this price,positive
must buy! working good though it looks week i quite like the way it works has the right set of things solder wire flux etc which makes it a complete package for starters 25 w is enough for my requirement dont need a 40 wworking good though it looks week i quite like the way it works has the right set of things solder wire flux etc which makes it a complete package for starters 25 w is enough for my requirement dont need a 40 w,positive
mind-blowing purchase thanks to the seller for early deliveryall products are in good shape and good quality soldering machine is moderate quality what you expect in this price rangeits does the workheating is good overall im happy with all the product in this price range,positive
wonderful good product easily used and good product quality good and fine working overall great product,positive
mind-blowing purchase best quality soldering iron i bought to repair my led string and it worked perfectly after using thiscomplete value for money,positive
best in the market! i liked the soldering iron and it takes only few seconds to heatup the soldering lead turn into liquid in smoking hot at the moment touched by the soldering iron all the accessories in the collection are value for money and with fine quality,positive
brilliant soldering iron is really goodit takes hardly few seconds to heatupand the soldering lead turn into liquid in smoking hotthe moment touched by the soldering iron all the accessories in the collection are worthy for the money and good quality,positive
terrific soldering iron is really goodit takes hardly few seconds to heatupand the soldering lead turn into liquid in smoking hotthe moment touched by the soldering iron all the accessories in the collection are worthy for the money and good quality lead wire snipper desolder wick and soldering paste are serve their purpose to the best nice product,positive
super! all the accessories in the collection are worthy for the money and good quality soldering iron is really good it takes hardly few seconds to heatupand the soldering lead turn into liquid in smoking hot the moment touched by the soldering iron,positive
mind-blowing purchase best combo kit which includes everything in it everything is of good quality and soldering machine also heats quickly the best thing is about soldering machine stand i can that its of best of best quality in this price,positive
must buy! the quality of the items is good and worth purchaseif we need soldering it is must item and great at this price range,positive
must buy! all products are in good shape and good quality a simple kit which all beginners should have overall im happy with all the product in this price range i highly recommend this to check this out,positive
awesome great combo set for basic soldering at home or mobile repairing shop all these things at this price is unbelievable quality of every product is so good highly satisfied value for money product,positive
awesome this is a very good product the soldering iron lead tester so on are of very good qualityand also this this product is very excellent and low priceso i suggest you to buy this product,positive
brilliant wowgot all the products as described in the kitsoldering iron is of decent qualitybest according to moneygo for it,neutral
mind-blowing purchase nice product thanks flipkart,positive
perfect product! great product,positive
decent product average protect its ok,positive
worth the money good product,positive
highly recommended super,positive
really nice low quality product,negative
really nice nice,positive
worth the money nyc goods,positive
simply awesome very very good product,positive
just wow! good facilities,positive
does the job best product i love it thanks flipkart,positive
great product very nice product,positive
worth every penny good,positive
brilliant very best soldering iron very best soldering,positive
brilliant nice products,positive
mind-blowing purchase good item,positive
worth every penny very good products,positive
delightful product very nice,positive
terrific purchase best quality product,positive
brilliant excellent,positive
best in the market! amazing beautiful nice,positive
good quality product good but the iron gets heated very fast dont think just buy it it is a good producf,positive
delightful quality is good at a good price,positive
mind-blowing purchase supar,positive
don't waste your money its not good,negative
awesome worthy for money,positive
worth the money good product,positive
very poor only work on first time 2nd time not working at all,neutral
simply awesome very good productim happy but stestar bad quality,negative
good choice good,positive
terrific purchase good product delivery boy good behavior,positive
worth every penny all products are very good im impressive,positive
great product very good superb,positive
delightful super,positive
really nice good product,positive
pretty good very nice proin this price,positive
excellent nice quality products,positive
decent product looking nice,positive
utterly disappointed dont buy waste of moneyall dummy products please dont buy,positive
fair everything was ok but the stand has scratches on it,positive
nice nice product,positive
perfect product! this product is cheap and good i am impress for this product,positive
awesome nice kit,positive
must buy! amazing item i like it,positive
does the job its good product,positive
wonderful good,positive
just okay good,positive
best in the market! good quik hilling mellting,positive
nice product good item thanks filpkartfast delivary,positive
pretty good good,positive
pretty good nice,positive
very good very nice product must buy,positive
awesome to make new product,neutral
delightful nice product,positive
classy product amazing,positive
fabulous! very good product,positive
perfect product! good coletay,positive
nice so nice soldering iron,positive
best in the market! very nice thank,positive
classy product excellent,positive
useless product low quality productdont buy,negative
good average product for biggner,neutral
not recommended at all no quality,negative
just okay average,neutral
classy product nice good work,positive
good quality product its really good stuff at this price overall the things are very good the soldering is not excellent but yet i got all my job done with itquality product from hillgrove,positive
brilliant nice good,positive
unsatisfactory fast and well packed delivery from flipkart overall the package and rate was goodbutfor my second use the soldering iron was dead and i dont know whyi cant return the product as the return period is overthe first use of soldering iron was okayas usual it only get some dark colourcheck image its quite naturalbut in my second use i pluged the soldering iron to the socket the indicator light was glowing i waited for some time but no heati checked the inside of the soldering,negative
highly recommended nice,positive
wonderful i really love flipkart,positive
perfect product! its was very amazing,positive
good quality product very nice,positive
terrific very nice,positive
classy product device super,positive
super! good product nice,positive
brilliant good and peesa wwssul,positive
fabulous! good product,positive
terrific purchase nice product,positive
great product must buyi loved it,positive
simply awesome nice,positive
excellent it comes with a affordable prices and also with every essential toolseasy to use,neutral
fabulous! product is good,positive
very good simply soldering nice,positive
super! very nice product,positive
wonderful most working good product,positive
not good bad quality of soldering machine and teaster in not working dnt buy,negative
hated it! bad,negative
terrific the product serves the purpose and quality looks good however the combo price is higher than buying each item individually and i recommended you to buy this,positive
very poor it is a good product and everything is great,positive
awesome nice kit,positive
really nice value for money,positive
good choice product is good,positive
simply awesome nice product,positive
fabulous! good product,positive
excellent good product flipkart,positive
decent product its very nice n perfect quilaty,positive
value-for-money super qwalty,positive
awesome this item is best but packing is very bed,positive
value-for-money next time please add some more soldering remover wire,positive
awesome im heppy,positive
just wow! supper,positive
worth the money good product,positive
classy product good,positive
best in the market! nice loved it,positive
just okay super,positive
classy product good product,positive
really nice best product,positive
highly recommended good,positive
good quality product nice app,positive
not recommended at all very bad experience with this productvery less qualityi can simply judge the pricesoldering iron price i only 50 rupee in the market which i got from hereand others all price would be only 50 rupee s onlyit is just a businessim very upsets with this,negative
delightful very nice faster hitting,positive
fabulous! briliant product,positive
terrific super nice product,positive
good soldering kit are best but the light tester light indicator gloware very dim,positive
perfect product! good,positive
super! product good but delivery is late,positive
mind-blowing purchase nice product,positive
does the job nice,positive
awesome awesome product really i like tgis product hillgrove use high quality materials thank you so much hillgrove,positive
wonderful it comes as expected,positive
worth the money nice product with good packing,positive
pretty good nice value of money,positive
awesome good for beginners,positive
just okay tip was like this,positive
simply awesome this is very fast heating its amazing that,positive
wonderful good,positive
value-for-money nice product,positive
horrible bad products,negative
fabulous! nice,positive
pretty good good,positive
fabulous! very bead,neutral
decent product it was not heat properly,neutral
worth every penny very very nice product,positive
worth every penny super,positive
terrific very nice,positive
good was good but could had been better the solder iron is low on the wire gauge other tools are handy,positive
terrific purchase awesome product,positive
nice product good,positive
great product very nice,positive
hated it! very bad do not buy,negative
worthless this is not good for us dont buy this thing,negative
highly recommended good,positive
simply awesome nice product,positive
expected a better product the soldring iron is very poor qualityand other things is very poori suggest to not buy it,negative
just okay awesome,positive
best in the market! good,positive
terrible product dont buy this product,neutral
fabulous! great,positive
terrific good product,positive
good not too good but its ok,positive
does the job good,positive
just okay good product,positive
brilliant good product as compare to price,positive
classy product super quality,positive
delightful nice,positive
must buy! good product,positive
not recommended at all dont but this product in one day use it is not working heating not happend,neutral
really nice good,positive
terrific purchase this product is super i like it,positive
delightful nice,positive
awesome good product,positive
mind-blowing purchase very good product,positive
awesome it was good but soldering wire was little small,positive
really nice nice product,positive
terrific in this price its like boom,positive
worth every penny nice product,positive
great product good product,positive
good nice items,positive
brilliant good,positive
wonderful good,positive
wonderful good,positive
value-for-money nice product,positive
nice good but plug is small not fit in normal boot i need extra socket,negative
super! super product,positive
good choice i am satisfied,neutral
did not meet expectations average,neutral
mind-blowing purchase quality worthy product use to electronic and electrical soldering,positive
just wow! super,positive
brilliant very nicegood product,positive
wonderful very good product,positive
decent product good quality,positive
fair average quality,neutral
wonderful super,positive
moderate totally chip,neutral
good quality product contained everything as mentioned has a light indicator cant ask for a better package at this price,negative
decent product ok,neutral
brilliant ok,neutral
wonderful really happy to buy this product thank u flipkart,positive
good good product,positive
very poor price is too high and quality of product is also low,negative
mind-blowing purchase fantastic cool iron kit,positive
terrific nice,positive
waste of money! chaina product,neutral
highly recommended perfect for use,positive
good quality product good product,positive
classy product good,positive
really nice nice,positive
awesome good product,positive
not good all is okay but soldering machine is worst is blast and not working,negative
decent product good,positive
highly recommended nice quality of product go for it,positive
brilliant this is a good product i ever seen in flipkart,positive
classy product good product,positive
fair saldring time exta,neutral
awesome very good,positive
fabulous! ok,neutral
terrible product waste,negative
worst experience ever! chp quality material,neutral
simply awesome nice,positive
nice product super product,positive
excellent product is good,positive
excellent very good,positive
worth every penny good,positive
worth the money nice,positive
good choice super product,positive
perfect product! nice,positive
excellent thanks nice product go 4 it without any hesitation thanks,positive
perfect product! very nice but the tester is very low cost product,negative
best in the market! nic,positive
fabulous! super,positive
simply awesome awesome products in low prices,positive
worth every penny supper,positive
fair ok,neutral
terrible product very poor quality damaged within days,negative
terrific nice,positive
good quality product good,positive
don't waste your money product quality is not good,negative
mind-blowing purchase nice,positive
good avarage,neutral
does the job its a very good product,positive
terrific purchase this product is very good,positive
pretty good very nice,positive
wonderful nice product,positive
brilliant super,positive
very poor wrost product,negative
good good,positive
just wow! good,positive
terrific best,positive
must buy! very good product i am very happy,positive
worth the money super,positive
terrible product poor quality,negative
awesome nice,positive
decent product good,positive
fabulous! good,positive
fabulous! i like it,positive
worth the money ok,neutral
hated it! very bad product not working,negative
just wow! nyce,positive
awesome nice product,positive
delightful low price good product,positive
mind-blowing purchase nice prodect,positive
excellent nice product,positive
mind-blowing purchase good,positive
worth every penny thanks you,positive
excellent nice,positive
fair just a good time,positive
great product good product,positive
excellent product is really good offers was awesomedelivered on tymdelivery services was good,positive
super! amazing product worth it,positive
worth the money good,positive
good quality product super,positive
worth the money value for money,positive
good choice this product is good but the soldering wirw is not good,positive
really nice nice,positive
good quality product good product,positive
fabulous! good product thank u,positive
great product good,positive
absolute rubbish! very bad,negative
terrific fine,positive
just wow! good,positive
mind-blowing purchase good work ing,positive
great product it is a very useful item,positive
bad quality after use waste product,negative
absolute rubbish! solder was worst quality,negative
expected a better product poor quality,negative
super! best qeualty,positive
must buy! ok,neutral
highly recommended good,positive
must buy! all most good,positive
great product very good productworking properly,positive
utterly disappointed not working properly,neutral
good choice bast quality,positive
wonderful good,positive
best in the market! its a good quality products and soldering pest or soldering ware are also good quality products,positive
just wow! super,positive
best in the market! good product,positive
perfect product! good product,positive
worth the money good quality,positive
not good i am working with 3 to 4 days the soldering iron was faulty,negative
useless product bad product,negative
perfect product! good,positive
pretty good good,positive
super! good,positive
wonderful very good,positive
terrific purchase best product,positive
does the job nice product,positive
awesome value for money,positive
value-for-money ok product,neutral
wonderful better,positive
great product vary good product,positive
mind-blowing purchase working well happy,positive
highly recommended good,positive
very poor iron not heating,neutral
good quality product good,positive
good quality product good,positive
classy product great product,positive
decent product till now its working welli would suggest please go with that comes stand,positive
good choice its good useful product thank you flipkart,positive
excellent nice products,positive
waste of money! this product was very very worst because this soldering iron was heat but cant working,negative
awesome nice,positive
good choice good product worth this price,positive
super! nice product,positive
must buy! not the best but good in its price range,positive
nice product good,positive
don't waste your money its waste of money i have been using it for two days only and it is not working from the third day totally unexpected,negative
wonderful very useful and good quality material,positive
good quality product good,positive
not recommended at all very bad,negative
simply awesome super,positive
highly recommended very good,positive
value-for-money best product,positive
very poor super product quick heat,positive
decent product its work,positive
mind-blowing purchase very good product price best product best,positive
terrific good,positive
value-for-money okey love it,positive
wonderful very nice product,positive
awesome soldering iron nice flax good but soldering wire very think its use smd soldering fir best,positive
perfect product! i am very happy grow bag is very attractive and good,positive
classy product fine,positive
wonderful super,positive
wonderful not bad,positive
classy product good,positive
could be way better normal,neutral
good choice good,positive
simply awesome good quality,positive
great product good quality,positive
worth the money good product,positive
very good best product good quality,positive
good quality product very good,positive
mind-blowing purchase very best product,positive
delightful good for this price,positive
nice best,positive
good quality product very useful for home gardening value for money long lasting,positive
nice product gud,positive
classy product product is awesome,positive
fair nice,positive
decent product ouality is not good poor guality,neutral
don't waste your money very poor quality,negative
worth every penny good product,positive
nice product value for moneygood looking but no longer material,negative
nice product effective,positive
terrible product size is very very small,neutral
decent product small size,neutral
don't waste your money not at all workingvery poor quality and bad product,negative
classy product wonderful chipku trap i used in mahroom farm and kitchen garden to catch diseases spreading mites fly house fly mouths,positive
utterly disappointed not worth it did not work as specified,negative
super! nice product no insect were left in my garden,positive
moderate waste of money the stick not good,negative
highly recommended good,positive
awesome working is good,positive
super! good trap,positive
absolute rubbish! vest product,negative
worth every penny nice product and also worthy,positive
delightful good products,positive
best in the market! most needfull,neutral
worst experience ever! not meant for fruit flies at homehard to hang itdoes not attract flies,negative
mind-blowing purchase nice product,positive
super! super excellent working,positive
mind-blowing purchase good,positive
simply awesome very nice item at very low cost and delivered just ahead of time all things in this pack is very good condition thank you so much,positive
great product it is very super nice how they in this photo same that like only is there it is super,positive
perfect product! wowwww great price and great work deal is so good nice,positive
"i love flipkart,this soldring iron is best best soldring iron and best prise i love flipkart but i saw that the soldring iron plug is 3 pin and very very shortok thanki love flipkart and his team very mutchthank",positive
really nice its excellent and i really like it your service is also highly appreciated i feel i should give a thankful to your excellent and timely service thank u so much,positive
pretty good you know if you re buying this you are gonna get what you spend so its a cheap product also the quality is cheap most of these soldering iron are same on flipkart and amazonthis blue ones casing is really thin and the resisitor is also touching on the surface of the plastic so the handle becomes hot so hot to touch you will end up picking the chord as handlethis product is worth for the moneybut not worth for the job that it meant to doso that means go for high priced good quality o,positive
awesome its very good product im gifted for my dad my dad is very happy to see this product thanks flipkart to very fast delivery very nice delivery boy thanks alot,positive
terrific purchase best value for money good package manually keep it on and off to avoid overheat good for hobby and household work,positive
worth every penny very nice productat that price it is worth full i suggest to buyeveryonewho r interested because it has everything in cheapest pricei loved it,positive
terrific purchase really was confused before buying due to price and allbut for basic home use found it to be excellent all required items are included well thought ofthe main soldering gun is provided with two bits and the sizes provided are sufficient for normal home repairs im only writing review because this soldering kit saved me when my adapter main pin broke was able to fix it even though id never doneused soldering before watched youtube and whatever was required is luckily provided in b,positive
decent product well it is good product easy to use but the soldering iron is very less except that everything is ok,positive
perfect product! all products are of good quality im writing this because yesterday only i saw some reviews about quality issue but trust me im an engineer and all the product quality is very good and useful components,positive
excellent quality at a low price i was surprised at the high quality of this soldering kit the iron heated quickly the tips were good quality and did not corrode on the first use the sponge and flux are very helpful in keeping the tip in good shape if you use proper soldering techniques this kit should last for a while i purchased this to complete a few repairs at home and the kit served its purpose an improvement would be to include a smaller precision set of tips though i was able to complete some small sold,positive
brilliant extremely excited to use it i am very amazed with the product and quality very happy and satisfied good work team hillgrove,positive
perfect product! nice to good product very good condition thank you for flip kart im very happy for im very excited,positive
mind-blowing purchase wow i like this kit now i will work with myself,positive
must buy! very very nice soldering gun provided by hill grove i have also made an unboxing video of this and i will upload in youtube best soldering kit for beginners i got all useful essentialthat i require i am class 12 and now i am using it for model purposes,positive
fabulous! really its superb its built quality is good definitely its worth for its priceim impressed with product thank u flipkartthe product delivered 2 days before its deadline,positive
great product i have buyed this item it is so good and have a nice soldering iron as well as good full set this is the best item ill have buyed in my budget thank you flipkart,positive
good products are correct but quality is not all good guys who are buying remember that u will get a low quality of things like tester is so thin and soldering wire is not soo good if i use it to solder its not sticking to when soldered,negative
terrific good product every thing is as sane as in discription heats very fast in just 30 to 50 seconds handle is very strong and tip material is also very fine 230 rs me paisa wasool product hai you can purchase no doubt go for it,positive
excellent delivered as committed better tracking details than the competitor products were as shown in image and in working condition there is a red indicator in soldering iron all other products were available as in display surely a value for money keep up the good work flipkart and seller,positive
just okay every thing is fine but soldering wire is not of good quality very thin overall the product is good you can go for it value for money,negative
perfect product! good product,positive
value-for-money good product and very quick delivery,positive
super! nice product,positive
perfect product! nice,positive
awesome nice working good product,positive
fair very nice product,positive
best in the market! best in this price,positive
must buy! excelant product,positive
worth every penny nice product,positive
fabulous! awesome product thank you flipkart,positive
super! good,positive
terrific product is goodexcellent productthanks flipkart,positive
good its good,positive
wonderful best,positive
great product nice product,positive
must buy! awesome,positive
nice product the product was awesome,positive
mind-blowing purchase great,positive
best in the market! very good product,positive
best in the market! very good product,positive
very good this product totally rs 209 is the best product 25 w thanks for flipkart,positive
nice very good,positive
very good good product,positive
just wow! very nice product,positive
fabulous! super product,positive
just wow! good,positive
highly recommended good,positive
awesome very good product u should buy and try it,positive
pretty good i just love to use it heat very fast,positive
nice product according to money its good,positive
fair cool,positive
worth every penny nice product,positive
nice product product is good as per it price it working,positive
value-for-money this price its ok,positive
just okay weak quality,negative
nice not bad this items is very weak,negative
terrific good,positive
awesome very very nice good product,positive
great product nice product,positive
very good veri nice good luck,positive
brilliant good product 9 in 1 item value of moneyrs 215,positive
good choice reviewing after 15 days everything is good quick heating iron flux and soldering wire are also good,positive
just wow! good product super,positive
super! over all gud product at this price,positive
best in the market! super super,positive
wonderful you should buy it now,positive
moderate solding iron quality is not good,negative
just wow! very nice product,positive
good quality product super products,positive
terrific nice product,positive
classy product good quality good product,positive
mind-blowing purchase good,positive
terrific good quality products in best price nice packing received all 11 items,positive
don't waste your money super,positive
worth the money good quality according to this cost but soldring gun wire is less length its ok good product,positive
just wow! good,positive
fabulous! nothing to say about star say that,neutral
good choice nice quality,positive
brilliant nice product,positive
does the job good,positive
highly recommended best product highly recommend,positive
good choice really good packing and nice equipmentarrived before due date thumbs up for that,positive
mind-blowing purchase very good,positive
does the job good,positive
brilliant nice product,positive
classy product osam in tis price,neutral
great product this is exllent product in value of money,positive
best in the market! hill grove 10 in 1 best category,positive
worst experience ever! the item sent is of no use it is not working at all i opened the packet only on 110819 to use it but to my surprise it was not working with immense confident i didnt open the package immediately to check if it is working when i really want to use it the same was not working i am badly disappointed waste of money,positive
very good nic working,positive
just okay working good but poor plastic material,negative
pretty good perfect product is goodperfect set of soldering kit,positive
super! all items are veey good,positive
mind-blowing purchase nice,neutral
worth the money average product,neutral
wonderful the product is fine except one thing the pointed twizer which is of low quality it must be hard and stiff and should not bend easily,negative
nice product good product kit as per cost all instruments are in better working conditionthanku you flipkart,positive
perfect product! simply superb colour and size also,positive
does the job so huge and good looking but not so long lasting material,positive
fabulous! good quality product u can buy it for regular use,positive
best in the market! good quality same as shown in picture but slightly different in colour its a bit light,positive
very good gd,positive
super! good,positive
nice product its really nice and hugei put toys in this,positive
super! good product,positive
terrific very nice,positive
wonderful good,positive
must buy! nice product and quality is good,positive
classy product perfect,positive
super! the item is pretty good go for it,positive
super! perfect for toys,positive
great product excellent one value for money,positive
worth every penny good one,positive
highly recommended it was awesome for keeping clothes and also for kids toys its usefulas it was been using for us,positive
mind-blowing purchase marvellus product,neutral
best in the market! good,positive
super! so sooo good,positive
just wow! good product thank you,positive
brilliant good one,positive
terrific very good,positive
classy product nice product,positive
excellent very useful thanks flipkart,positive
worth every penny super,positive
brilliant good quality product more spacious,positive
simply awesome just awesome nd good quality,positive
nice product is okay okay not that much expec,positive
classy product usefull,neutral
super! amazing,positive
highly recommended its good,positive
horrible very low quality product please dont waste your money,positive
worthless very bad product totally waste,negative
does the job design is nice but quality of the product is not up to the level,positive
awesome not very good but value for money i loved this productthanks flipkart,positive
just wow! awesome,positive
brilliant good,positive
excellent value of money,positive
mind-blowing purchase good product value for money,positive
worth every penny excellent,positive
brilliant nice basket,positive
awesome super cool,positive
super! very nice producti am so happy this product,positive
terrific good,positive
good choice it is very big basket so much space inside the basket its so niceand reasonable,neutral
terrible product waste only length wise good bt material waste it was card board,positive
waste of money! badnot closed properlylow cost material,negative
very poor poor product,negative
worthless very bad item its not washable the product made cardboard and cloth dont waste your money,negative
waste of money! smell is okword,neutral
could be way better cant wash it with water,neutral
good could be better in this price range,positive
nice nice but smelling bad,negative
worst experience ever! not good,negative
worth the money worth for money but need to be strong think and buy,positive
not recommended at all waste of money,negative
must buy! very useful product,positive
wonderful good product,positive
useless product bkwas item,neutral
good good,positive
perfect product! good product and good quality,positive
does the job the basket is good but the outer cover is very thin used like an low quality cover on it though it is used for the cloth storage it will be un touched regularly good to use,positive
just okay ok ok,neutral
really nice good product liked this one,positive
just okay perfect product thank you flipkart,positive
nice it is bigger than expectednot very strong materialyou have to keep it at one place,positive
nice nice product,positive
worth the money nice,positive
just okay nice ok ok product,positive
value-for-money ok,neutral
hated it! product quality is too bad the cloth and cardboard in it are not longlasting and if we keep wet cloth in it that will cardboard shred,negative
delightful laundry bag is too goodthank u flipkart,positive
good quality product gud,positive
decent product it not that sturdy but size is ok,positive
fair good,positive
nice product good product,positive
great product product quality is good,positive
fabulous! nice laundry bag good,positive
very good though the product is good its too costly at this price,positive
wonderful super and strong product,positive
super! very nice product,positive
great product its quite good,neutral
delightful compact and cute,positive
mind-blowing purchase good condition and budget friendly worth it,positive
absolute rubbish! its very cheap quality laundry bag,negative
worth the money product is good quite big in size lets see how long it goes,positive
classy product this product is really good in such price,positive
mind-blowing purchase nice,positive
unsatisfactory poor,negative
super! loved it,positive
wonderful good but they dont have zip,positive
good lid cover is very week capacity is ok,positive
fabulous! nice,positive
hated it! very bad product,negative
highly recommended good product i like itworths the money,positive
must buy! good product,positive
waste of money! poor fabric not long lastic,negative
simply awesome worth it material is quite durable,positive
very good ok,neutral
very good good product must buyatthis cost,positive
not recommended at all quality is not good waste of money,negative
expected a better product i did not use,neutral
unsatisfactory very bad purchase,negative
classy product worth the money best product,positive
perfect product! nice product,positive
worthless not good quality,negative
fair good,positive
pretty good nice product,positive
could be way better waist of money not gudquality not gud,negative
terrific nice,positive
must buy! nice product,positive
very good superb go for it,positive
waste of money! quality of the product is very poor not recommended,negative
decent product just good,positive
simply awesome good product,positive
value-for-money nice,positive
super! good product loved itit is big enough and good qualitysame product like the picture displayedhappy with your service flipkart,positive
wonderful good,positive
not recommended at all very bad product itz just a cardboard waste of money,negative
just wow! nice,positive
really nice good and quality,positive
waste of money! very poor quality waste of money,negative
nice handy for women,neutral
fair ok,neutral
terrific purchase nice,positive
brilliant nice one,positive
awesome ok at this price,neutral
nice ok as per my experience but cost is high,positive
highly recommended very good product i love it,positive
perfect product! superb quality product,positive
wonderful outstanding,positive
decent product good,positive
good quality product very nice,positive
value-for-money good,positive
good nice,positive
must buy! good,positive
really nice good,positive
classy product good need to wait for durability,neutral
fair not bad,positive
worthless whatever is used in it is very bad,negative
worth the money good,positive
don't waste your money wast product plz dont by this,positive
worth the money good product,positive
must buy! super,positive
perfect product! good,positive
bad quality not sturdy lookwise good inside cardboard,negative
expected a better product colour was faded,neutral
